...1,No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime
1015,NOLSM6922617692,2,Photo,0.83879,12.463,15.041,20.003,201.403,90.002,501.403,4028.054,5035.067,5.035,91.812,30.002,26,44,22-02-2021
1016,NOLSM6932618693,2,Photo,0.91121,19.767,14.989,20.003,201.132,89.999,501.132,4022.646,5028.308,5.029,91.919,30.01,26,45,22-02-2021
1017,NOLSM6942619694,2,Photo,0.7121,16.029,14.928,19.997,201.345,90,501.345,4026.909,5033.637,5.034,92.557,30.004,26,46,22-02-2021
1018,NOLSM6952620695,2,Photo,0.3825,17.587,14.974,20.002,203.123,89.999,503.123,4062.451,5078.064,5.071,92.103,30,26,47,22-02-2021
1019,NOLSM6962621696,2,Photo,1.26642,16.445,14.99,20.003,201.96,90.001,501.96,4039.208,5049.009,5.054,92.21,30.005,26,48,22-02-2021
1020,NOLSM6972622697,2,Photo,1.11102,12.358,15.017,19.998,202.197,90.001,502.197,4043.939,5054.924,5.055,92.235,30.002,26,49,22-02-2021
1021,NOLSM6982623698,2,Photo,0.75859,13.568,15.094,19.997,202.152,90,502.152,4043.038,5053.797,5.056,92.336,30.001,26,50,22-02-2021
1022,NOLSM6992624699,2,Photo,0.92047,20.8,14.984,19.995,202.393,89.999,502.393,4047.864,5059.83,5.06,92.203,30.001,26,51,22-02-2021
1023,NOLSM7002625700,2,Photo,0.85457,11.582,15.106,20,202.294,90,502.294,4045.881,5057.352,5.061,92.313,29.996,26,52,22-02-2021
1024,NOLSM7012626701,2,Photo,0.84856,20.67,14.935,20.004,202.52,90,502.52,4050.393,5062.992,5.064,92.442,30,26,53,22-02-2021
1025,NOLSM7022627702,2,Photo,0.81772,10.83,15.005,19.999,202.335,90,502.335,4046.705,5058.382,5.035,92.043,29.994,26,54,22-02-2021
1026,NOLSM13661,2,Photo,1.00107,14.669,15.039,20.001,202.053,90,505.264,4029.626,4993.451,4.996,93.5,29.99,6,1,22-02-2021
1027,NOLSM13762,2,Photo,1.66489,15.622,15.109,19.996,200.051,90.001,499.285,4052.404,5020.19,5.076,89.904,30.001,6,2,22-02-2021
1028,NOLSM13863,2,Photo,1.53778,15.101,15.018,20.002,197.983,90.001,500.665,3990.607,5003.956,5.112,91.107,29.994,6,3,22-02-2021
1029,NOLSM13964,3,Photo,0.83265,18.162,14.932,19.994,199.705,90,499.886,3985.833,4964.32,5.034,91.392,30.002,6,4,22-02-2021
1030,NOLSM14065,3,Photo,1.8678,15.117,14.91,19.995,194.623,89.999,497.909,3905.086,4980.191,5.072,92.644,29.999,6,5,22-02-2021
1031,NOLSM14166,3,Photo,1.90408,11.603,15.085,19.997,201.795,90.001,497.376,4027.773,5083.95,5.065,92.04,29.997,6,6,22-02-2021
1032,NOLSM14267,1,Photo,1.0001,15.045,14.96,19.998,200.519,90,500.17,4061.253,4899.577,5.026,91.453,29.997,6,7,22-02-2021
1033,NOLSM14368,1,Photo,1.25767,17.886,14.974,19.995,201.975,89.999,499.999,3942.812,4932.54,5.035,89.861,29.994,6,8,22-02-2021
1034,NOLSM14469,1,Photo,1.61262,15.707,15.108,19.99,202.236,90,502.462,4031.279,4989.038,4.927,92.614,29.982,6,9,22-02-2021
1035,NOLSM145610,2,Photo,0.9269,17.451,14.974,19.997,199.461,89.999,496.968,3961.823,5075.76,5.031,91.965,30.009,6,10,22-02-2021
1036,NOLSM146611,2,Photo,1.36145,14.664,15.029,20,203.443,90.001,496.803,3912.049,5047.235,5.033,91.325,30.004,6,11,22-02-2021
1037,NOLSM147612,2,Photo,0.67036,14.286,14.956,19.999,197.721,90.001,504.888,3944.087,4956.801,4.987,91.335,29.997,6,12,22-02-2021
1038,NOLSM148613,3,Photo,1.88646,14.89,15.106,20,202.812,90.002,497.049,4002.498,4939.562,5.04,93.239,29.996,6,13,22-02-2021
1039,NOLSM149614,3,Photo,0.88798,16.342,15.128,19.996,198.429,89.998,500.323,3956.773,4926.143,5.005,92.335,30.008,6,14,22-02-2021
1040,NOLSM150615,3,Photo,1.05713,14.749,15.006,19.995,197.594,90,502.379,4056.607,4941.828,5.014,92.137,29.999,6,15,22-02-2021
1041,NOLSM151616,1,Photo,2.18147,16.917,15.059,19.999,198.925,90,500.038,4042.905,4982.143,5.008,91.859,30.007,6,16,22-02-2021
1042,NOLSM152617,1,Photo,1.31503,15.842,14.788,20.009,201.192,90,500.848,3987.067,4970.261,5.014,92.849,30.007,6,17,22-02-2021
1043,NOLSM153618,1,Photo,1.20536,13.988,14.904,20.003,201.11,90,501.052,3955.645,5001.707,4.984,90.514,30.005,6,18,22-02-2021
1044,NOLSM154619,2,Photo,1.05396,13.134,15.074,20.005,204.58,90,497.968,3908.851,5139.623,5.067,91.647,30.002,6,19,22-02-2021
1045,NOLSM155620,2,Photo,0.72173,15.068,14.99,20,198.61,90.001,500.868,4070.865,5050.582,5.084,92.47,29.995,6,20,22-02-2021
1046,NOLSM156621,2,Photo,0.97604,12.965,14.99,19.997,201.173,89.999,497.32,4073.84,5081.391,4.928,89.766,30.005,6,21,22-02-2021
1047,NOLSM157622,3,Photo,2.16264,15.755,15.005,20.003,199.005,90,498.841,4109.131,4954.072,5.035,90.765,30,6,22,22-02-2021
1048,NOLSM158623,3,Photo,1.65988,13.311,14.958,20.001,201.381,90.001,497.008,4017.526,5046.224,5.043,93.139,29.99,6,23,22-02-2021
1049,NOLSM159624,1,Photo,1.59416,13.606,15.079,20.003,202.401,90.001,501.854,4079.103,5011.243,5.052,91.971,29.993,6,24,22-02-2021
1050,NOLSM160625,1,Photo,1.46398,17.619,15.13,19.997,195.089,90,498.59,4208.676,4859.641,5.047,90.932,30.016,6,25,22-02-2021
1051,NOLSM161626,1,Photo,1.44505,16.3,15.06,19.997,201.484,89.999,498.456,4075.958,4919.492,4.96,90.563,30.006,6,26,22-02-2021
1052,NOLSM162627,2,Photo,1.52833,14.706,15.061,19.991,203.223,90.001,498.723,3995.777,5012.291,5.077,92.931,29.999,6,27,22-02-2021
1053,NOLSM676261,2,Photo,0.75583,16.684,15.049,20.004,199.464,90,499.464,3989.271,4986.589,4.988,91.042,29.998,26,1,22-02-2021
1054,NOLSM677262,2,Photo,0.67822,16.93,15.014,20.002,199.89,90,499.89,3997.81,4997.262,5.012,91.411,29.996,26,2,22-02-2021
1055,NOLSM678263,3,Photo,1.00094,18.774,14.957,19.995,200.404,89.999,500.404,4008.075,5010.094,5.011,91.484,30.006,26,3,22-02-2021
1056,NOLSM679264,3,Photo,0.94321,17.192,14.959,20.003,200.525,90.001,500.525,4010.5,5013.125,5.01,91.538,29.994,26,4,22-02-2021
1057,NOLSM680265,3,Photo,0.80788,16.456,15.005,20.004,200.524,90,500.524,4010.486,5013.107,5.012,91.542,30,26,5,22-02-2021
1058,NOLSM681266,1,Photo,0.78753,16.714,14.991,19.999,200.489,90,500.489,4009.779,5012.223,5.013,91.805,29.994,26,6,22-02-2021
1059,NOLSM682267,1,Photo,0.8419,16.767,14.876,20.001,201.054,90,501.054,4021.084,5026.355,5.027,91.705,29.988,26,7,22-02-2021
1060,NOLSM683268,1,Photo,0.85564,16.059,15.133,19.999,201.209,90,501.209,4024.184,5030.23,5.031,91.794,30.002,26,8,22-02-2021
1061,NOLSM684269,2,Photo,0.88105,16.927,14.849,19.998,201.214,90,501.214,4024.274,5030.342,5.027,91.805,30.006,26,9,22-02-2021
1062,NOLSM6852610,2,Photo,0.51518,16.395,15.075,20.006,201.005,89.999,501.005,4020.102,5025.128,5.028,91.721,29.99,26,10,22-02-2021
1063,NOLSM6862611,2,Photo,0.72996,13.458,14.983,20.005,201.165,90.001,501.165,4023.292,5029.114,5.025,91.692,29.991,26,11,22-02-2021
1064,NOLSM6872612,3,Photo,0.79764,13.75,14.907,20.003,201.124,90,501.124,4022.471,5028.089,5.008,91.72,29.989,26,12,22-02-2021
1065,NOLSM6882613,3,Photo,0.81418,14.845,14.893,20.003,200.92,89.999,500.92,4018.404,5023.005,5.023,91.694,29.997,26,13,22-02-2021
1066,NOLSM6892614,3,Photo,0.5937,20.046,15.084,20.01,201.088,90,501.088,4021.769,5027.211,5.027,91.717,30,26,14,22-02-2021
1067,NOLSM6902615,1,Photo,0.72065,13.221,14.966,20.001,201.159,90,501.159,4023.187,5028.983,5.028,91.789,29.998,26,15,22-02-2021
1068,NOLSM6912616,1,Photo,0.9997,11.396,15.086,20,201.252,90.001,501.252,4025.04,5031.3,5.035,91.92,30.003,26,16,22-02-2021
1069,NOLSM6922617,1,Photo,0.83879,11.711,15.041,20.003,201.403,90.002,501.403,4028.054,5035.067,5.035,91.812,30.002,26,17,22-02-2021
1070,NOLSM6932618,2,Photo,0.91121,13.607,14.989,20.003,201.132,89.999,501.132,4022.646,5028.308,5.029,91.919,30.01,26,18,22-02-2021
1071,NOLSM6942619,2,Photo,0.7121,20.608,14.928,19.997,201.345,90,501.345,4026.909,5033.637,5.034,92.557,30.004,26,19,22-02-2021
1072,NOLSM6952620,2,Photo,0.3825,12.714,14.974,20.002,203.123,89.999,503.123,4062.451,5078.064,5.071,92.103,30,26,20,22-02-2021
1073,NOLSM6962621,3,Photo,1.26642,13.829,14.99,20.003,201.96,90.001,501.96,4039.208,5049.009,5.054,92.21,30.005,26,21,22-02-2021
1074,NOLSM6972622,3,Photo,1.11102,12.358,15.017,19.998,202.197,90.001,502.197,4043.939,5054.924,5.055,92.235,30.002,26,22,22-02-2021
1075,NOLSM6982623,3,Photo,0.75859,13.568,15.094,19.997,202.152,90,502.152,4043.038,5053.797,5.056,92.336,30.001,26,23,22-02-2021
1076,NOLSM6992624,1,Photo,0.92047,20.8,14.984,19.995,202.393,89.999,502.393,4047.864,5059.83,5.06,92.203,30.001,26,24,22-02-2021
1077,NOLSM7002625,1,Photo,0.85457,11.582,15.106,20,202.294,90,502.294,4045.881,5057.352,5.061,92.313,29.996,26,25,22-02-2021
1078,NOLSM7012626,1,Photo,0.84856,20.67,14.935,20.004,202.52,90,502.52,4050.393,5062.992,5.064,92.442,30,26,26,22-02-2021
1079,NOLSM7022627,2,Photo,0.81772,10.83,15.005,19.999,202.335,90,502.335,4046.705,5058.382,5.035,92.043,29.994,26,27,22-02-2021
1080,NOLSM16371163,1,Photo,0.62438,12.463,15.074,19.997,199.594,90,501.394,4035.394,5091.006,5.011,92.114,29.994,7,28,23-02-2021
1081,NOLSM16472164,1,Photo,1.37233,19.767,15.097,20.005,195.839,90,496.487,3952.67,4862.981,5.041,91.493,29.997,7,29,23-02-2021
1082,NOLSM16573165,1,Photo,0.79249,16.029,15.12,19.996,200.519,90,501.655,3972.34,4993.695,5.056,92.321,29.999,7,30,23-02-2021
1083,NOLSM16674166,1,Photo,1.81996,17.587,14.949,20,201.888,90.001,495.986,4017.144,4867.108,5.077,93.5,29.993,7,31,23-02-2021
1084,NOLSM16775167,1,Photo,0.9199,16.445,15.018,19.995,200.247,90,500.442,4072.913,5028.945,5.062,92.406,29.995,7,32,23-02-2021
1085,NOLSM16876168,1,Photo,1.43437,18.507,14.899,20.001,205.061,89.999,502.263,4084.939,5002.267,5.119,93.069,30.008,7,33,23-02-2021
1086,NOLSM16977169,1,Photo,1.21607,17.346,14.825,19.998,197.799,90,503.423,4045.078,5126.642,5.091,92.612,30.005,7,34,23-02-2021
1087,NOLSM17078170,1,Photo,0.74181,17.449,15.008,20.004,198.256,90,498.509,4010.176,4814.62,5.134,92.008,30,7,35,23-02-2021
1088,NOLSM17179171,1,Photo,0.97939,16.576,15.21,20.006,200.579,89.999,495.402,3971.44,4982.476,4.943,91.91,30.003,7,36,23-02-2021
1089,NOLSM172710172,1,Photo,0.77486,16.59,15.146,19.994,204.542,90.001,494.517,3989.581,5046.834,5.079,93.593,30.005,7,37,23-02-2021
1090,NOLSM173711173,1,Photo,0.51875,14.282,14.977,20.001,200.495,90.001,498.307,4093.76,4975.562,4.969,91.699,29.998,7,38,23-02-2021
1091,NOLSM174712174,1,Photo,1.19101,11.453,15.005,20.004,193.932,90.001,505.859,3972.978,5021.709,5.051,91.943,30.006,7,39,23-02-2021
1092,NOLSM175713175,1,Photo,0.73164,15.963,14.951,20.004,198.889,90.001,502.416,3990.542,4893.284,4.951,92.601,29.989,7,40,23-02-2021
1093,NOLSM176714176,1,Photo,1.41868,14.517,14.949,20.004,194.997,90,502.749,4011.356,5027.332,5.151,92.587,30.004,7,41,23-02-2021
1094,NOLSM177715177,1,Photo,2.34062,15.651,15.104,19.994,198.542,90.001,502.125,3985.668,4931.349,4.99,91.313,29.993,7,42,23-02-2021
1095,NOLSM178716178,1,Photo,2.11562,16.096,15.046,19.99,205.734,90,499.319,4022.502,4957.112,4.956,93.97,30.005,7,43,23-02-2021
1096,NOLSM179717179,1,Photo,1.98321,18.135,15.078,20.002,201.17,89.999,505.745,4012.915,4970.133,5.06,91.436,30.008,7,44,23-02-2021
1097,NOLSM180718180,1,Photo,1.36377,15.542,14.997,19.997,201.087,90.001,494.887,4033.884,4991.406,5.083,91.737,30.009,7,45,23-02-2021
1098,NOLSM181719181,1,Photo,0.64254,14.514,14.943,19.994,197.947,90,504.231,4074.752,5024.075,5,95.216,29.997,7,46,23-02-2021
1099,NOLSM182720182,1,Photo,1.06283,15.145,15.055,20.006,197.32,90,500.053,3975.994,4944.217,4.928,90.469,30.004,7,47,23-02-2021
1100,NOLSM183721183,1,Photo,1.76504,9.497,15.075,20.002,204.119,90,500.402,4040.881,4900.149,5.01,92.9,29.999,7,48,23-02-2021
1101,NOLSM184722184,1,Photo,1.11564,14.014,14.949,19.995,201.169,89.999,494.976,3957.1,5065.311,5.036,90.335,29.995,7,49,23-02-2021
1102,NOLSM185723185,1,Photo,1.11078,15.099,15.026,20.003,199.123,90.001,499.243,4070.621,4894.696,5.046,91.524,30.01,7,50,23-02-2021
1103,NOLSM186724186,1,Photo,1.12362,18.091,14.983,20.003,204.107,90.001,501.188,4152.677,5084.34,4.881,93.523,30.003,7,51,23-02-2021
1104,NOLSM187725187,1,Photo,1.62494,15.6,14.918,19.999,200.389,90,493.336,4022.818,5047.624,4.987,92.635,29.998,7,52,23-02-2021
1105,NOLSM188726188,1,Photo,1.18246,14.93,14.98,20,200.739,90,507.183,4003.558,5053.991,5.115,91.418,30.002,7,53,23-02-2021
1106,NOLSM189727189,1,Photo,1.22609,19.501,15.08,19.997,201.554,90,501.286,3963.457,5128.554,5.024,92.661,29.996,7,54,23-02-2021
1107,NOLSM703271703,3,Photo,1.06819,17.936,15.045,20.002,201.68,90.001,501.68,4033.594,5041.992,5.043,92.103,30.005,27,28,23-02-2021
1108,NOLSM704272704,3,Photo,0.71782,15.886,14.988,20.003,203.015,89.999,503.015,4060.308,5075.385,5.115,92.854,29.993,27,29,23-02-2021
1109,NOLSM705273705,3,Photo,1.12362,20.092,14.921,19.997,204.243,89.999,504.243,4084.87,5106.087,5.13,93.143,29.989,27,30,23-02-2021
1110,NOLSM706274706,3,Photo,1.62494,20.223,15.09,20.006,203.51,90,503.51,4070.197,5087.747,5.095,92.6,29.999,27,31,23-02-2021
1111,NOLSM707275707,3,Photo,1.18246,18.52,15.161,19.996,199.44,90,499.44,3988.797,4985.997,4.985,90.779,30.002,27,32,23-02-2021
1112,NOLSM708276708,3,Photo,1.22609,17.455,15.039,19.997,199.511,90.001,499.511,3990.214,4987.767,4.988,90.615,29.996,27,33,23-02-2021
1113,NOLSM709277709,3,Photo,1.81419,17.367,15.112,20.004,198.963,90,498.963,3979.257,4974.072,4.968,90.171,30.007,27,34,23-02-2021
1114,NOLSM710278710,3,Photo,1.89693,16.09,14.988,20.001,197.823,90,497.823,3956.458,4945.572,4.952,89.9,30,27,35,23-02-2021
1115,NOLSM711279711,3,Photo,1.72027,19.026,15.062,20.005,197.533,89.999,497.533,3950.652,4938.315,4.932,89.729,29.996,27,36,23-02-2021
1116,NOLSM7122710712,3,Photo,0.96161,18.891,14.957,20.001,197.373,90,497.373,3947.46,4934.325,4.934,89.801,29.997,27,37,23-02-2021
1117,NOLSM7132711713,3,Photo,1.48912,13.788,14.995,19.997,197.358,90.001,497.358,3947.154,4933.942,4.936,89.831,30.01,27,38,23-02-2021
1118,NOLSM7142712714,3,Photo,0.94868,18.771,14.854,20.002,197.693,90,497.693,3953.86,4942.325,4.949,90.172,30.003,27,39,23-02-2021
1119,NOLSM7152713715,3,Photo,0.83591,20.701,15.053,19.995,197.488,90,497.488,3949.758,4937.197,4.947,90.178,29.999,27,40,23-02-2021
1120,NOLSM7162714716,3,Photo,1.36943,11.253,14.887,20.003,198.573,89.999,498.573,3971.455,4964.318,4.963,90.012,29.998,27,41,23-02-2021
1121,NOLSM7172715717,3,Photo,1.92633,15.286,15.031,19.995,198.627,90,498.627,3972.534,4965.668,4.967,90.212,29.998,27,42,23-02-2021
1122,NOLSM7182716718,3,Photo,1.41846,12.463,15.02,20.001,198.224,90,498.224,3964.479,4955.598,4.964,90.309,30.004,27,43,23-02-2021
1123,NOLSM7192717719,3,Photo,0.67979,19.767,15.055,19.999,198.239,90.001,498.239,3964.788,4955.985,4.923,89.66,30.001,27,44,23-02-2021
1124,NOLSM7202718720,3,Photo,0.73422,16.029,15.049,19.999,197.631,90.002,497.631,3952.625,4940.782,4.928,89.956,30.004,27,45,23-02-2021
1125,NOLSM7212719721,3,Photo,1.81419,17.587,15.168,20.003,197.591,89.999,497.591,3951.826,4939.783,4.936,89.9,30.003,27,46,23-02-2021
1126,NOLSM7222720722,3,Photo,1.89693,16.445,14.951,20.004,197.746,90,497.746,3954.911,4943.639,4.947,89.884,30.003,27,47,23-02-2021
1127,NOLSM7232721723,3,Photo,1.72027,14.349,14.974,20.004,197.657,90.001,497.657,3953.15,4941.437,4.936,89.896,29.998,27,48,23-02-2021
1128,NOLSM7242722724,3,Photo,0.96161,16.591,14.907,20.001,197.175,90,497.175,3943.491,4929.364,4.932,89.681,30.006,27,49,23-02-2021
1129,NOLSM7252723725,3,Photo,1.48912,11.384,15.104,19.998,197.045,89.999,497.045,3940.893,4926.116,4.93,89.703,29.997,27,50,23-02-2021
1130,NOLSM7262724726,3,Photo,0.94868,17.44,15.081,19.998,197.415,90.001,497.415,3948.304,4935.38,4.931,89.589,29.996,27,51,23-02-2021
1131,NOLSM7272725727,3,Photo,0.83591,20.293,15.03,19.997,197.203,90.001,497.203,3944.064,4930.08,4.934,89.797,30.009,27,52,23-02-2021
1132,NOLSM7282726728,3,Photo,1.36943,19.651,14.961,20.006,197.314,89.999,497.314,3946.284,4932.855,4.932,89.605,30.006,27,53,23-02-2021
1133,NOLSM7292727729,3,Photo,1.92633,19.618,14.929,19.999,197.256,90,497.256,3945.129,4931.412,4.938,89.809,30.005,27,54,23-02-2021
1134,NOLSM16371,2,Photo,0.62438,12.448,15.074,19.997,199.594,90,497.408,4023.411,5091.006,5.011,92.114,29.994,7,1,23-02-2021
1135,NOLSM16472,2,Photo,1.37233,18.485,15.097,20.005,195.839,90,498.089,4068.182,4862.981,5.041,91.493,29.997,7,2,23-02-2021
1136,NOLSM16573,3,Photo,0.79249,14.916,15.12,19.996,200.519,90,496.931,4108.048,4993.695,5.056,92.321,29.999,7,3,23-02-2021
1137,NOLSM16674,3,Photo,1.81996,17.434,14.949,20,201.888,90,499.993,3956.855,4867.108,5.077,93.5,29.993,7,4,23-02-2021
1138,NOLSM16775,3,Photo,0.9199,12.611,15.018,19.995,200.247,90,506.359,3959.731,5028.945,5.062,92.406,29.995,7,5,23-02-2021
1139,NOLSM16876,1,Photo,1.43437,18.507,14.899,20.001,205.061,90.001,495.368,3998.319,5002.267,5.119,93.069,30.008,7,6,23-02-2021
1140,NOLSM16977,1,Photo,1.21607,17.346,14.825,19.998,197.799,90,504.906,3985.824,5126.642,5.091,92.612,30.005,7,7,23-02-2021
1141,NOLSM17078,1,Photo,0.74181,17.449,15.008,20.004,198.256,89.999,500.889,3926.592,4814.62,5.134,92.008,30,7,8,23-02-2021
1142,NOLSM17179,2,Photo,0.97939,16.576,15.21,20.006,200.579,90.001,500.423,3971.44,4982.476,4.943,91.91,30.003,7,9,23-02-2021
1143,NOLSM172710,2,Photo,0.77486,16.59,15.146,19.994,204.542,90,504.163,3989.581,5046.834,5.079,93.593,30.005,7,10,23-02-2021
1144,NOLSM173711,3,Photo,0.51875,14.282,14.977,20.001,200.495,89.999,501.179,4093.76,4975.562,4.969,91.699,29.998,7,11,23-02-2021
1145,NOLSM174712,3,Photo,1.19101,11.453,15.005,20.004,193.932,90,502.963,3972.978,5021.709,5.051,91.943,30.006,7,12,23-02-2021
1146,NOLSM175713,3,Photo,0.73164,15.963,14.951,20.004,198.889,89.999,501.202,3990.542,4893.284,4.951,92.601,29.989,7,13,23-02-2021
1147,NOLSM176714,1,Photo,1.41868,14.517,14.949,20.004,194.997,90.003,498.961,4011.356,5027.332,5.151,92.587,30.004,7,14,23-02-2021
1148,NOLSM177715,1,Photo,2.34062,15.651,15.104,19.994,198.542,90,496.098,3985.668,4931.349,4.99,91.313,29.993,7,15,23-02-2021
1149,NOLSM178716,2,Photo,2.11562,16.096,15.046,19.99,205.734,90,502.714,4022.502,4957.112,4.956,93.97,30.005,7,16,23-02-2021
1150,NOLSM179717,2,Photo,1.98321,18.135,15.078,20.002,201.17,90.002,500.234,4012.915,4970.133,5.06,91.436,30.008,7,17,23-02-2021
1151,NOLSM180718,3,Photo,1.36377,15.542,14.997,19.997,201.087,90.001,495.148,4033.884,4991.406,5.083,91.737,30.009,7,18,23-02-2021
1152,NOLSM181719,3,Photo,0.64254,14.514,14.943,19.994,197.947,90,503.102,4074.752,5024.075,5,95.216,29.997,7,19,23-02-2021
1153,NOLSM182720,3,Photo,1.06283,15.145,15.055,20.006,197.32,90,499.877,3975.994,4944.217,4.928,90.469,30.004,7,20,23-02-2021
1154,NOLSM183721,1,Photo,1.76504,9.497,15.075,20.002,204.119,90,499.05,4040.881,4900.149,5.01,92.9,29.999,7,21,23-02-2021
1155,NOLSM184722,1,Photo,1.11564,14.014,14.949,19.995,201.169,89.999,503.535,3957.1,5065.311,5.036,90.335,29.995,7,22,23-02-2021
1156,NOLSM185723,1,Photo,1.11078,15.099,15.026,20.003,199.123,90.001,497.264,4070.621,4894.696,5.046,91.524,30.01,7,23,23-02-2021
1157,NOLSM186724,2,Photo,1.42549,18.091,14.983,20.003,204.107,90.001,500.541,4152.677,5084.34,4.881,93.523,30.003,7,24,23-02-2021
1158,NOLSM187725,2,Photo,1.33132,15.6,14.918,19.999,200.389,90,498.193,4022.818,5047.624,4.987,92.635,29.998,7,25,23-02-2021
1159,NOLSM188726,2,Photo,1.76392,14.93,14.98,20,200.739,90,503.645,4003.558,5053.991,5.115,91.418,30.002,7,26,23-02-2021
1160,NOLSM189727,3,Photo,0.86589,19.501,15.08,19.997,201.554,90,502.111,3963.457,5128.554,5.024,92.661,29.996,7,27,23-02-2021
1161,NOLSM703271,2,Photo,1.06819,17.936,15.045,20.002,201.68,90.001,501.68,4033.594,5041.992,5.043,92.103,30.005,27,1,23-02-2021
1162,NOLSM704272,2,Photo,0.71782,15.886,14.988,20.003,203.015,89.999,503.015,4060.308,5075.385,5.115,92.854,29.993,27,2,23-02-2021
1163,NOLSM705273,3,Photo,0.92379,20.092,14.921,19.997,204.243,89.999,504.243,4084.87,5106.087,5.13,93.143,29.989,27,3,23-02-2021
1164,NOLSM706274,3,Photo,0.89618,20.223,15.09,20.006,203.51,90,503.51,4070.197,5087.747,5.095,92.6,29.999,27,4,23-02-2021
1165,NOLSM707275,3,Photo,0.88631,18.52,15.161,19.996,199.44,90,499.44,3988.797,4985.997,4.985,90.779,30.002,27,5,23-02-2021
1166,NOLSM708276,1,Photo,0.80238,17.455,15.039,19.997,199.511,90.001,499.511,3990.214,4987.767,4.988,90.615,29.996,27,6,23-02-2021
1167,NOLSM709277,1,Photo,0.82889,20.382,15.112,19.994,198.963,90,498.963,3979.257,4974.072,4.968,90.171,30.007,27,7,23-02-2021
1168,NOLSM710278,1,Photo,1.21989,11.754,14.988,19.997,197.823,90,497.823,3956.458,4945.572,4.952,89.9,30,27,8,23-02-2021
1169,NOLSM711279,2,Photo,1.41046,20.108,15.062,19.999,197.533,89.999,497.533,3950.652,4938.315,4.932,89.729,29.996,27,9,23-02-2021
1170,NOLSM7122710,2,Photo,1.01435,10.668,14.957,19.998,197.373,90,497.373,3947.46,4934.325,4.934,89.801,29.997,27,10,23-02-2021
1171,NOLSM7132711,2,Photo,1.57538,19.446,14.995,20,197.358,90.001,497.358,3947.154,4933.942,4.936,89.831,30.01,27,11,23-02-2021
1172,NOLSM7142712,3,Photo,1.3637,19.94,14.854,20.002,197.693,90,497.693,3953.86,4942.325,4.949,90.172,30.003,27,12,23-02-2021
1173,NOLSM7152713,3,Photo,1.33755,17.527,15.053,19.994,197.488,90,497.488,3949.758,4937.197,4.947,90.178,29.999,27,13,23-02-2021
1174,NOLSM7162714,3,Photo,1.14418,20.02,14.887,20.002,198.573,89.999,498.573,3971.455,4964.318,4.963,90.012,29.998,27,14,23-02-2021
1175,NOLSM7172715,1,Photo,0.85498,20.005,15.031,20.003,198.627,90,498.627,3972.534,4965.668,4.967,90.212,29.998,27,15,23-02-2021
1176,NOLSM7182716,1,Photo,1.23714,19.411,15.02,20.001,198.224,90,498.224,3964.479,4955.598,4.964,90.309,30.004,27,16,23-02-2021
1177,NOLSM7192717,2,Photo,1.14447,18.092,15.055,19.999,198.239,90.001,498.239,3964.788,4955.985,4.923,89.66,30.001,27,17,23-02-2021
1178,NOLSM7202718,2,Photo,1.29229,17.431,15.049,19.999,197.631,90.002,497.631,3952.625,4940.782,4.928,89.956,30.004,27,18,23-02-2021
1179,NOLSM7212719,3,Photo,1.47385,15.179,15.168,20.003,197.591,89.999,497.591,3951.826,4939.783,4.936,89.9,30.003,27,19,23-02-2021
1180,NOLSM7222720,3,Photo,1.16319,15.553,14.951,20.004,197.746,90,497.746,3954.911,4943.639,4.947,89.884,30.003,27,20,23-02-2021
1181,NOLSM7232721,1,Photo,1.062,14.349,14.974,20.004,197.657,90.001,497.657,3953.15,4941.437,4.936,89.896,29.998,27,21,23-02-2021
1182,NOLSM7242722,1,Photo,1.4525,16.591,14.907,20.001,197.175,90,497.175,3943.491,4929.364,4.932,89.681,30.006,27,22,23-02-2021
1183,NOLSM7252723,1,Photo,1.52592,11.384,15.104,19.998,197.045,89.999,497.045,3940.893,4926.116,4.93,89.703,29.997,27,23,23-02-2021
1184,NOLSM7262724,2,Photo,1.19653,17.44,15.081,19.998,197.415,90.001,497.415,3948.304,4935.38,4.931,89.589,29.996,27,24,23-02-2021
1185,NOLSM7272725,2,Photo,1.49645,20.293,15.03,19.997,197.203,90.001,497.203,3944.064,4930.08,4.934,89.797,30.009,27,25,23-02-2021
1186,NOLSM7282726,2,Photo,1.29132,19.651,14.961,20.006,197.314,89.999,497.314,3946.284,4932.855,4.932,89.605,29.987,27,26,23-02-2021
