...1,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
1053,NOLSM676261,3,Implantation,5.909598e+15,2.543147e+16,2.641769e+17,3.007852e+17,5.999997e+17,32473.356,105.315,861,158,26,1,22-02-2021
1054,NOLSM677262,1,Implantation,1.263124e+16,9.819489e+16,7.234647e+17,3.00554e+17,6.000003e+17,32478.804,105.858,860,159,26,2,22-02-2021
1055,NOLSM678263,1,Implantation,3.882481e+15,2.961958e+13,3.895519e+16,2.999554e+17,5.999995e+17,32479.394,105.769,861,159,26,3,22-02-2021
1056,NOLSM679264,2,Implantation,1.534502e+16,8.621582e+16,9.198961e+17,3.001731e+17,6.000013e+17,32475.954,105.814,860,159,26,4,22-02-2021
1057,NOLSM680265,3,Implantation,4.099109e+15,1.673806e+16,1.769181e+16,2.980058e+17,5.999999e+17,32473.014,105.952,861,159,26,5,22-02-2021
1058,NOLSM681266,3,Implantation,1.97997e+16,9.276708e+16,1.176497e+18,3.005001e+17,6.000003e+17,32492.602,106.016,860,159,26,6,22-02-2021
1059,NOLSM682267,2,Implantation,1.692518e+16,1.597368e+17,7.43955e+17,2.999577e+17,5.999997e+17,32486.114,106.433,861,160,26,7,22-02-2021
1060,NOLSM683268,1,Implantation,1.49088e+16,1.490571e+17,3.502527e+16,3.005733e+17,6.000021e+17,32477.288,106.419,861,160,26,8,22-02-2021
1061,NOLSM684269,1,Implantation,1.6116e+16,2.891635e+16,4.603472e+17,2.996846e+17,5.999995e+17,32475.062,106.482,861,160,26,9,22-02-2021
1062,NOLSM6852610,2,Implantation,1.483133e+16,8.057589e+15,160678728647,2.990721e+17,6.000012e+17,32474.777,106.552,860,160,26,10,22-02-2021
1063,NOLSM6862611,3,Implantation,1.598164e+16,6.668107e+15,1.654884e+17,2.996387e+17,6.00001e+17,32474.989,106.425,860,160,26,11,22-02-2021
1064,NOLSM6872612,3,Implantation,1.516271e+16,1.005179e+17,7.623187e+17,2.990875e+17,6.000001e+17,32484.167,105.706,861,159,26,12,22-02-2021
1065,NOLSM6882613,2,Implantation,1.28592e+16,9.994934e+16,1.563533e+16,3.009282e+17,6.000003e+17,32482.503,106.417,861,160,26,13,22-02-2021
1066,NOLSM6892614,1,Implantation,1.374025e+16,117182949499,146815735.85,3.007833e+17,6.000001e+17,32478.466,106.208,861,159,26,14,22-02-2021
1067,NOLSM6902615,1,Implantation,1.647592e+16,1.647327e+17,8.141605e+17,3.032962e+17,5.999998e+17,32471.405,106.027,860,159,26,15,22-02-2021
1068,NOLSM6912616,2,Implantation,2.053833e+16,1.704504e+17,7.404095e+17,2.998679e+17,6.000003e+17,32474.891,106.16,860,159,26,16,22-02-2021
1069,NOLSM6922617,3,Implantation,1.982968e+16,1.047319e+16,4.000187e+17,2.998699e+17,5.999996e+17,32470.956,106.01,860,159,26,17,22-02-2021
1070,NOLSM6932618,3,Implantation,1.560517e+16,1.123736e+17,2.048584e+16,2.997788e+17,5.999988e+17,32470.502,105.956,860,159,26,18,22-02-2021
1071,NOLSM6942619,2,Implantation,2.066972e+16,1.787139e+16,1.239589e+18,3.01185e+17,5.999993e+17,32479.61,105.84,860,159,26,19,22-02-2021
1072,NOLSM6952620,1,Implantation,1.799824e+16,8.746376e+16,11461295709,3.021966e+17,5.999997e+17,32473.864,106.764,860,160,26,20,22-02-2021
1073,NOLSM6962621,1,Implantation,1.531583e+16,2.330983e+16,6.907339e+17,3.00477e+17,6.000006e+17,32455.142,105.962,860,159,26,21,22-02-2021
1074,NOLSM6972622,2,Implantation,1.85785e+16,1.833711e+17,2.228772e+16,2.986291e+17,5.999998e+17,32442.676,105.815,860,159,26,22,22-02-2021
1075,NOLSM6982623,3,Implantation,1.589284e+16,1.295778e+17,3.351824e+17,2.985649e+17,6e+17,32423.651,105.711,860,159,26,23,22-02-2021
1076,NOLSM6992624,3,Implantation,1.021895e+16,3.254083e+15,2.438131e+17,3.004199e+17,5.999997e+17,32413.504,105.503,860,158,26,24,22-02-2021
1077,NOLSM7002625,2,Implantation,2.024665e+16,1.882127e+17,1.198565e+18,3.005696e+17,5.999999e+17,32415.844,105.079,860,158,26,25,22-02-2021
1078,NOLSM7012626,1,Implantation,2.951377e+15,3.274941e+15,1.307723e+15,3.00529e+17,6.000003e+17,32428.073,105.014,860,158,26,26,22-02-2021
1079,NOLSM7022627,1,Implantation,2.16534e+16,2.165335e+17,3.823157e+17,3.013813e+17,5.999998e+17,32424.728,104.272,860,156,26,27,22-02-2021
1080,NOLSM16371163,1,Implantation,9.26715e+15,8.88119e+16,8.099345e+17,3.012816e+17,5.999989e+17,31617.743,104.322,891,152,7,28,23-02-2021
1081,NOLSM16472164,2,Implantation,1.445783e+16,1.711112e+17,6.845002e+17,3.006714e+17,5.999997e+17,31073.304,104.046,894,155,7,29,23-02-2021
1082,NOLSM16573165,3,Implantation,8.324611e+15,1.338184e+17,8.381328e+17,3.02621e+17,6e+17,30527.029,105.044,914,153,7,30,23-02-2021
1083,NOLSM16674166,1,Implantation,1.960257e+16,9.82196e+16,6.887336e+17,2.998646e+17,6.000009e+17,31488.967,101.687,919,155,7,31,23-02-2021
1084,NOLSM16775167,2,Implantation,6.852875e+15,1.393197e+17,5.958108e+17,3.002936e+17,6.000006e+17,32340.532,102.582,920,154,7,32,23-02-2021
1085,NOLSM16876168,3,Implantation,9.295209e+15,1.24189e+17,1.111862e+18,3.015878e+17,5.999992e+17,31485.171,104.046,914,153,7,33,23-02-2021
1086,NOLSM16977169,1,Implantation,1.28091e+16,3.263015e+16,7.457205e+17,3.000319e+17,6.00001e+17,32281.227,103.846,899,157,7,34,23-02-2021
1087,NOLSM17078170,2,Implantation,6.910607e+15,1.179015e+17,7.895323e+17,2.995926e+17,5.999982e+17,31613.412,103.105,867,154,7,35,23-02-2021
1088,NOLSM17179171,3,Implantation,1.998659e+16,1.35073e+17,6.039347e+17,2.993397e+17,6.000008e+17,31933.395,100.853,891,153,7,36,23-02-2021
1089,NOLSM172710172,1,Implantation,1.214373e+16,1.456735e+17,9.900407e+17,3.011757e+17,5.999985e+17,32572.997,102.439,884,153,7,37,23-02-2021
1090,NOLSM173711173,2,Implantation,1.28095e+16,1.388568e+17,5.165917e+17,2.98098e+17,5.999997e+17,30988.997,103.606,882,155,7,38,23-02-2021
1091,NOLSM174712174,3,Implantation,1.240516e+16,1.657689e+17,9.269538e+16,2.9903e+17,5.999998e+17,31246.691,104.056,891,153,7,39,23-02-2021
1092,NOLSM175713175,1,Implantation,2.331967e+16,1.266078e+17,6.360348e+17,3.004637e+17,5.99999e+17,31441.726,101.041,914,152,7,40,23-02-2021
1093,NOLSM176714176,2,Implantation,1.562227e+16,1.375823e+17,3.538798e+17,3.014429e+17,5.999985e+17,31784.636,98.623,879,155,7,41,23-02-2021
1094,NOLSM177715177,3,Implantation,1.554764e+16,6.929169e+16,5.596123e+17,2.996519e+17,6.000001e+17,32590.331,100.715,887,154,7,42,23-02-2021
1095,NOLSM178716178,1,Implantation,1.075252e+16,2.16119e+16,7.036007e+16,2.997973e+17,5.999983e+17,30585.399,102.692,915,155,7,43,23-02-2021
1096,NOLSM179717179,2,Implantation,1.17469e+16,6.607904e+16,3.313936e+17,3.008164e+17,5.999981e+17,31756.475,104.722,922,151,7,44,23-02-2021
1097,NOLSM180718180,3,Implantation,1.597686e+16,1.349462e+17,6.715039e+17,2.986347e+17,6.000008e+17,30418.922,103.391,890,157,7,45,23-02-2021
1098,NOLSM181719181,1,Implantation,1.09992e+16,1.68295e+17,5.632722e+17,3.013165e+17,5.999983e+17,31410.459,104.351,905,154,7,46,23-02-2021
1099,NOLSM182720182,2,Implantation,9.305911e+15,7.489806e+16,3.278405e+17,3.008853e+17,6.000015e+17,32178.83,102.592,909,157,7,47,23-02-2021
1100,NOLSM183721183,3,Implantation,1.676121e+16,7.882188e+16,6.855003e+17,3.008471e+17,6.00001e+17,33085.183,101.153,858,153,7,48,23-02-2021
1101,NOLSM184722184,1,Implantation,1.447273e+16,1.322467e+17,1.097539e+17,3.031102e+17,5.999988e+17,30972.523,104.541,904,155,7,49,23-02-2021
1102,NOLSM185723185,2,Implantation,9.393505e+15,1.770586e+17,6.660914e+17,3.008341e+17,5.999998e+17,31807.558,102.336,932,155,7,50,23-02-2021
1103,NOLSM186724186,3,Implantation,5.627771e+15,1.2767e+17,9.867647e+17,3.00361e+17,5.999999e+17,30912.449,103.123,928,156,7,51,23-02-2021
1104,NOLSM187725187,1,Implantation,1.472642e+16,1.688864e+17,7.683746e+17,3.028871e+17,5.999976e+17,32605.348,104.08,891,152,7,52,23-02-2021
1105,NOLSM188726188,2,Implantation,8.723082e+15,3.869964e+16,7.662455e+17,2.983475e+17,6.000023e+17,31458.025,102.97,904,156,7,53,23-02-2021
1106,NOLSM189727189,3,Implantation,1.321898e+16,5.756609e+16,5.472398e+17,2.991873e+17,5.999987e+17,32346.439,100.22,913,151,7,54,23-02-2021
1107,NOLSM703271703,1,Implantation,,,,3.002952e+17,5.999998e+17,32437.886,104.475,,157,27,28,23-02-2021
1108,NOLSM704272704,2,Implantation,1.119563e+16,4.359009e+16,72150123624,3.007603e+17,5.999992e+17,32456.369,104.468,861,157,27,29,23-02-2021
1109,NOLSM705273705,3,Implantation,2.148572e+16,1.046537e+17,6.250944e+16,3.011449e+17,6.000016e+17,32452.911,105.038,860,158,27,30,23-02-2021
1110,NOLSM706274706,1,Implantation,1.529045e+16,2.373914e+13,2.354431e+14,3.003612e+17,6.00002e+17,32423.19,104.926,860,157,27,31,23-02-2021
1111,NOLSM707275707,2,Implantation,4.323006e+15,2.067721e+15,8.837022e+13,3.024722e+17,6.000006e+17,32546.56,103.059,913,155,27,32,23-02-2021
1112,NOLSM708276708,3,Implantation,6.658523e+15,5.577668e+15,1.895967e+16,3.003245e+17,6.000006e+17,32555.893,103.245,910,155,27,33,23-02-2021
1113,NOLSM709277709,1,Implantation,1.762706e+16,4.135387e+14,2.609184e+12,3.009349e+17,5.999989e+17,32556.464,102.271,906,153,27,34,23-02-2021
1114,NOLSM710278710,2,Implantation,1.848596e+16,7.076915e+14,4.439694e+16,3.00415e+17,6.000018e+17,32546.944,102.967,906,154,27,35,23-02-2021
1115,NOLSM711279711,3,Implantation,4.584522e+15,1.175194e+15,2.650513e+17,3.002658e+17,5.999997e+17,32553.593,102.462,906,154,27,36,23-02-2021
1116,NOLSM7122710712,1,Implantation,2.069253e+16,1.868734e+15,5.448368e+17,2.999353e+17,6.000003e+17,32542.845,102.455,906,154,27,37,23-02-2021
1117,NOLSM7132711713,2,Implantation,1.851153e+16,6.739168e+16,8.7264e+15,2.996645e+17,6.000005e+17,32527.163,102.462,906,154,27,38,23-02-2021
1118,NOLSM7142712714,3,Implantation,9.41971e+15,2.753173e+16,8.20335e+16,3.005917e+17,5.99998e+17,32568.434,103,907,154,27,39,23-02-2021
1119,NOLSM7152713715,1,Implantation,6.073664e+15,1.665649e+12,407481080828,2.988287e+17,5.99998e+17,32567.933,102.843,902,154,27,40,23-02-2021
1120,NOLSM7162714716,2,Implantation,9.27613e+15,3.506905e+16,2.421943e+15,2.9982e+17,5.999984e+17,32559.307,103.273,902,155,27,41,23-02-2021
1121,NOLSM7172715717,3,Implantation,9.662713e+15,9.204454e+16,2.244547e+17,3.011257e+17,6e+17,32554.618,102.915,903,154,27,42,23-02-2021
1122,NOLSM7182716718,1,Implantation,2.159339e+15,1.258558e+16,1.587226e+16,2.98542e+17,6.000008e+17,32552.824,102.858,902,154,27,43,23-02-2021
1123,NOLSM7192717719,2,Implantation,4.733234e+15,1.467248e+16,4.041656e+13,3.023318e+17,6.000001e+17,32545.179,102.062,894,153,27,44,23-02-2021
1124,NOLSM7202718720,3,Implantation,6.168797e+15,4.005413e+16,194242040.49,3.022737e+17,5.999998e+17,32551.638,102.116,903,153,27,45,23-02-2021
1125,NOLSM7212719721,1,Implantation,1.110951e+16,1.035394e+17,3.331233e+16,2.986369e+17,5.999998e+17,32445.897,102.725,903,154,27,46,23-02-2021
1126,NOLSM7222720722,2,Implantation,1.037059e+16,9.814752e+16,6.212981e+17,3.000548e+17,5.999994e+17,32439.106,102.912,903,154,27,47,23-02-2021
1127,NOLSM7232721723,3,Implantation,1.292923e+16,1.222853e+17,7.338509e+16,3.018835e+17,5.999997e+17,32451.317,102.955,903,154,27,48,23-02-2021
1128,NOLSM7242722724,1,Implantation,8.022409e+15,2.415117e+16,4.67936e+17,2.991807e+17,6.000006e+17,32458.957,102.748,903,154,27,49,23-02-2021
1129,NOLSM7252723725,2,Implantation,1.918883e+16,1.526089e+15,8.96996e+17,2.995303e+17,5.999994e+17,32453.215,102.821,903,154,27,50,23-02-2021
1130,NOLSM7262724726,3,Implantation,6.183127e+15,5.97601e+15,1.073518e+14,3.013529e+17,6.000002e+17,32457.056,102.682,903,154,27,51,23-02-2021
1131,NOLSM7272725727,1,Implantation,5.252294e+15,4.709346e+14,2.606298e+13,3.006096e+17,5.999999e+17,32553.025,102.845,903,154,27,52,23-02-2021
1132,NOLSM7282726728,2,Implantation,1.405016e+16,1.104989e+17,2.30669e+17,3.005213e+17,6.00001e+17,32658.812,102.923,903,154,27,53,23-02-2021
1133,NOLSM7292727729,3,Implantation,1.564072e+16,4.057011e+15,7.313748e+16,2.994398e+17,5.999999e+17,32771.144,103.353,902,155,27,54,23-02-2021
1134,NOLSM16371,2,Implantation,9.26715e+15,8.88119e+16,8.099345e+17,3.012816e+17,5.999989e+17,31617.743,104.322,891,152,7,1,23-02-2021
1135,NOLSM16472,1,Implantation,1.445783e+16,1.711112e+17,6.845002e+17,3.006714e+17,5.999997e+17,31073.304,104.046,894,155,7,2,23-02-2021
1136,NOLSM16573,1,Implantation,8.324611e+15,1.338184e+17,8.381328e+17,3.02621e+17,6e+17,30527.029,105.044,914,153,7,3,23-02-2021
1137,NOLSM16674,2,Implantation,1.960257e+16,9.82196e+16,6.887336e+17,2.998646e+17,6.000009e+17,31488.967,101.687,919,155,7,4,23-02-2021
1138,NOLSM16775,3,Implantation,6.852875e+15,1.393197e+17,5.958108e+17,3.002936e+17,6.000006e+17,32340.532,102.582,920,154,7,5,23-02-2021
1139,NOLSM16876,3,Implantation,9.295209e+15,1.24189e+17,1.111862e+18,3.015878e+17,5.999992e+17,31485.171,104.046,914,153,7,6,23-02-2021
1140,NOLSM16977,2,Implantation,1.28091e+16,3.263015e+16,7.457205e+17,3.000319e+17,6.00001e+17,32281.227,103.846,899,157,7,7,23-02-2021
1141,NOLSM17078,1,Implantation,6.910607e+15,1.179015e+17,7.895323e+17,2.995926e+17,5.999982e+17,31613.412,103.105,867,154,7,8,23-02-2021
1142,NOLSM17179,1,Implantation,1.998659e+16,1.35073e+17,6.039347e+17,2.993397e+17,6.000008e+17,31933.395,100.853,891,153,7,9,23-02-2021
1143,NOLSM172710,2,Implantation,1.214373e+16,1.456735e+17,9.900407e+17,3.011757e+17,5.999985e+17,32572.997,102.439,884,153,7,10,23-02-2021
1144,NOLSM173711,3,Implantation,1.28095e+16,1.388568e+17,5.165917e+17,2.98098e+17,5.999997e+17,30988.997,103.606,882,155,7,11,23-02-2021
1145,NOLSM174712,2,Implantation,1.240516e+16,1.657689e+17,9.269538e+16,2.9903e+17,5.999998e+17,31246.691,104.056,891,153,7,12,23-02-2021
1146,NOLSM175713,1,Implantation,2.331967e+16,1.266078e+17,6.360348e+17,3.004637e+17,5.99999e+17,31441.726,101.041,914,152,7,13,23-02-2021
1147,NOLSM176714,1,Implantation,1.562227e+16,1.375823e+17,3.538798e+17,3.014429e+17,5.999985e+17,31784.636,98.623,879,155,7,14,23-02-2021
1148,NOLSM177715,3,Implantation,1.554764e+16,6.929169e+16,5.596123e+17,2.996519e+17,6.000001e+17,32590.331,100.715,887,154,7,15,23-02-2021
1149,NOLSM178716,3,Implantation,1.075252e+16,2.16119e+16,7.036007e+16,2.997973e+17,5.999983e+17,30585.399,102.692,915,155,7,16,23-02-2021
1150,NOLSM179717,1,Implantation,1.17469e+16,6.607904e+16,3.313936e+17,3.008164e+17,5.999981e+17,31756.475,104.722,922,151,7,17,23-02-2021
1151,NOLSM180718,1,Implantation,1.597686e+16,1.349462e+17,6.715039e+17,2.986347e+17,6.000008e+17,30418.922,103.391,890,157,7,18,23-02-2021
1152,NOLSM181719,2,Implantation,1.09992e+16,1.68295e+17,5.632722e+17,3.013165e+17,5.999983e+17,31410.459,104.351,905,154,7,19,23-02-2021
1153,NOLSM182720,3,Implantation,9.305911e+15,7.489806e+16,3.278405e+17,3.008853e+17,6.000015e+17,32178.83,102.592,909,157,7,20,23-02-2021
1154,NOLSM183721,3,Implantation,1.676121e+16,7.882188e+16,6.855003e+17,3.008471e+17,6.00001e+17,33085.183,101.153,858,153,7,21,23-02-2021
1155,NOLSM184722,2,Implantation,1.447273e+16,1.322467e+17,1.097539e+17,3.031102e+17,5.999988e+17,30972.523,104.541,904,155,7,22,23-02-2021
1156,NOLSM185723,1,Implantation,9.393505e+15,1.770586e+17,6.660914e+17,3.008341e+17,5.999998e+17,31807.558,102.336,932,155,7,23,23-02-2021
1157,NOLSM186724,1,Implantation,5.627771e+15,1.2767e+17,9.867647e+17,3.00361e+17,5.999999e+17,30912.449,103.123,928,156,7,24,23-02-2021
1158,NOLSM187725,2,Implantation,1.472642e+16,1.688864e+17,7.683746e+17,3.028871e+17,5.999976e+17,32605.348,104.08,891,152,7,25,23-02-2021
1159,NOLSM188726,3,Implantation,8.723082e+15,3.869964e+16,7.662455e+17,2.983475e+17,6.000023e+17,31458.025,102.97,904,156,7,26,23-02-2021
1160,NOLSM189727,3,Implantation,1.321898e+16,5.756609e+16,5.472398e+17,2.991873e+17,5.999987e+17,32346.439,100.22,913,151,7,27,23-02-2021
1161,NOLSM703271,2,Implantation,,,,3.002952e+17,5.999998e+17,32437.886,104.475,,157,27,1,23-02-2021
1162,NOLSM704272,3,Implantation,1.119563e+16,4.359009e+16,72150123624,3.007603e+17,5.999992e+17,32456.369,104.468,861,157,27,2,23-02-2021
1163,NOLSM705273,3,Implantation,2.148572e+16,1.046537e+17,6.250944e+16,3.011449e+17,6.000016e+17,32452.911,105.038,860,158,27,3,23-02-2021
1164,NOLSM706274,2,Implantation,1.529045e+16,2.373914e+13,2.354431e+14,3.003612e+17,6.00002e+17,32423.19,104.926,860,157,27,4,23-02-2021
1165,NOLSM707275,1,Implantation,4.323006e+15,2.067721e+15,8.837022e+13,3.024722e+17,6.000006e+17,32546.56,103.059,913,155,27,5,23-02-2021
1166,NOLSM708276,1,Implantation,6.658523e+15,5.577668e+15,1.895967e+16,3.003245e+17,6.000006e+17,32555.893,103.245,910,155,27,6,23-02-2021
1167,NOLSM709277,2,Implantation,1.762706e+16,4.135387e+14,2.609184e+12,3.009349e+17,5.999989e+17,32556.464,102.271,906,153,27,7,23-02-2021
1168,NOLSM710278,3,Implantation,1.848596e+16,7.076915e+14,4.439694e+16,3.00415e+17,6.000018e+17,32546.944,102.967,906,154,27,8,23-02-2021
1169,NOLSM711279,3,Implantation,4.584522e+15,1.175194e+15,2.650513e+17,3.002658e+17,5.999997e+17,32553.593,102.462,906,154,27,9,23-02-2021
1170,NOLSM7122710,2,Implantation,2.069253e+16,1.868734e+15,5.448368e+17,2.999353e+17,6.000003e+17,32542.845,102.455,906,154,27,10,23-02-2021
1171,NOLSM7132711,1,Implantation,1.851153e+16,6.739168e+16,8.7264e+15,2.996645e+17,6.000005e+17,32527.163,102.462,906,154,27,11,23-02-2021
1172,NOLSM7142712,1,Implantation,9.41971e+15,2.753173e+16,8.20335e+16,3.005917e+17,5.99998e+17,32568.434,103,907,154,27,12,23-02-2021
1173,NOLSM7152713,2,Implantation,6.073664e+15,1.665649e+12,407481080828,2.988287e+17,5.99998e+17,32567.933,102.843,902,154,27,13,23-02-2021
1174,NOLSM7162714,3,Implantation,9.27613e+15,3.506905e+16,2.421943e+15,2.9982e+17,5.999984e+17,32559.307,103.273,902,155,27,14,23-02-2021
1175,NOLSM7172715,3,Implantation,9.662713e+15,9.204454e+16,2.244547e+17,3.011257e+17,6e+17,32554.618,102.915,903,154,27,15,23-02-2021
1176,NOLSM7182716,1,Implantation,2.159339e+15,1.258558e+16,1.587226e+16,2.98542e+17,5.999997e+17,32552.824,102.858,902,154,27,16,23-02-2021
1177,NOLSM7192717,1,Implantation,4.733234e+15,1.467248e+16,4.041656e+13,3.023318e+17,6.00001e+17,32545.179,102.062,894,153,27,17,23-02-2021
1178,NOLSM7202718,2,Implantation,6.168797e+15,4.005413e+16,194242040.49,3.022737e+17,6e+17,32551.638,102.116,903,153,27,18,23-02-2021
1179,NOLSM7212719,3,Implantation,1.110951e+16,1.035394e+17,3.331233e+16,2.986369e+17,6.00001e+17,32445.897,102.725,903,154,27,19,23-02-2021
1180,NOLSM7222720,1,Implantation,1.037059e+16,9.814752e+16,6.212981e+17,3.000548e+17,5.999994e+17,32439.106,102.912,903,154,27,20,23-02-2021
1181,NOLSM7232721,1,Implantation,1.292923e+16,1.222853e+17,7.338509e+16,3.018835e+17,5.999997e+17,32451.317,102.955,903,154,27,21,23-02-2021
1182,NOLSM7242722,2,Implantation,8.022409e+15,2.415117e+16,4.67936e+17,2.991807e+17,6.000018e+17,32458.957,102.748,903,154,27,22,23-02-2021
1183,NOLSM7252723,3,Implantation,1.918883e+16,1.526089e+15,8.96996e+17,2.995303e+17,5.999992e+17,32453.215,102.821,903,154,27,23,23-02-2021
1184,NOLSM7262724,3,Implantation,6.183127e+15,5.97601e+15,1.073518e+14,3.013529e+17,6.000012e+17,32457.056,102.682,903,154,27,24,23-02-2021
1185,NOLSM7272725,2,Implantation,5.252294e+15,4.709346e+14,2.606298e+13,3.006096e+17,6.000007e+17,32553.025,102.845,903,154,27,25,23-02-2021
1186,NOLSM7282726,1,Implantation,1.405016e+16,1.104989e+17,2.30669e+17,3.005213e+17,6.000016e+17,32658.812,102.923,903,154,27,26,23-02-2021
1187,NOLSM7292727,1,Implantation,1.564072e+16,4.057011e+15,7.313748e+16,2.994398e+17,5.999999e+17,32771.144,103.353,902,155,27,27,23-02-2021
1188,NOLSM19081190,1,Implantation,1.444351e+16,1.205232e+17,5.280757e+17,3.027919e+17,5.999984e+17,33280.627,100.796,904,152,8,28,24-02-2021
1189,NOLSM19182191,2,Implantation,1.550799e+16,1.401972e+17,5.781039e+17,3.000688e+17,5.999996e+17,31912.806,102.332,895,156,8,29,24-02-2021
1190,NOLSM19283192,3,Implantation,8.08077e+15,1.890322e+17,4.873432e+17,2.985538e+17,5.999996e+17,32777.771,102.857,879,150,8,30,24-02-2021
1191,NOLSM19384193,1,Implantation,1.528715e+16,7.155311e+16,1.238149e+18,3.016638e+17,5.99999e+17,31290.562,106.97,870,157,8,31,24-02-2021
1192,NOLSM19485194,2,Implantation,1.132983e+16,4.059623e+16,8.226191e+17,3.013116e+17,5.999979e+17,31298.499,101.301,894,157,8,32,24-02-2021
1193,NOLSM19586195,3,Implantation,1.239625e+16,5.157242e+16,5.179337e+17,3.012657e+17,5.999994e+17,30209.569,102.224,923,157,8,33,24-02-2021
1194,NOLSM19687196,1,Implantation,7.394288e+15,7.222335e+16,8.494927e+17,2.997346e+17,6.000006e+17,32162.117,102.221,898,156,8,34,24-02-2021
1195,NOLSM19788197,2,Implantation,1.272695e+16,7.624277e+15,6.698066e+17,2.984496e+17,5.999988e+17,32339.953,104.815,899,155,8,35,24-02-2021
1196,NOLSM19889198,3,Implantation,8.427825e+15,6.959656e+16,4.736272e+17,2.988539e+17,5.999992e+17,31741.742,105.283,904,157,8,36,24-02-2021
1197,NOLSM199810199,1,Implantation,1.176557e+16,3.498215e+16,4.34896e+17,3.004057e+17,6.000008e+17,31722.431,104.227,907,155,8,37,24-02-2021
1198,NOLSM200811200,2,Implantation,1.774019e+16,1.208584e+17,5.483021e+17,3.013538e+17,5.999992e+17,32069.305,104.593,877,156,8,38,24-02-2021
1199,NOLSM201812201,3,Implantation,1.324488e+16,-5.32483e+15,1.044463e+18,3.004193e+17,5.999997e+17,32157.206,100.959,919,149,8,39,24-02-2021
1200,NOLSM202813202,1,Implantation,9.527881e+15,8.838741e+16,4.288008e+17,2.990446e+17,5.999992e+17,31335.445,104.221,906,154,8,40,24-02-2021
1201,NOLSM203814203,2,Implantation,1.131331e+16,2.720974e+17,6.652069e+17,2.993034e+17,5.999995e+17,30860.348,104.622,904,154,8,41,24-02-2021
1202,NOLSM204815204,3,Implantation,1.907447e+16,1.087286e+17,1.315591e+17,3.0285e+17,5.999977e+17,31055.863,103.647,890,154,8,42,24-02-2021
1203,NOLSM205816205,1,Implantation,1.364513e+16,5.262068e+16,3.972378e+17,3.012472e+17,5.999982e+17,32209.624,104.262,897,152,8,43,24-02-2021
1204,NOLSM206817206,2,Implantation,8.377768e+15,1.430353e+17,9.445864e+17,3.003359e+17,5.999983e+17,31158.129,105.389,892,158,8,44,24-02-2021
1205,NOLSM207818207,3,Implantation,1.771604e+16,1.16114e+17,4.535872e+17,2.995343e+17,5.999983e+17,31315.872,104.129,875,156,8,45,24-02-2021
1206,NOLSM208819208,1,Implantation,1.074804e+16,1.773422e+17,1.102313e+18,3.000273e+17,5.999992e+17,31307.494,102.62,899,154,8,46,24-02-2021
1207,NOLSM209820209,2,Implantation,8.107519e+15,1.453047e+17,5.515847e+17,3.018922e+17,6.000024e+17,33410.508,101.369,915,153,8,47,24-02-2021
